# File: CSV (Comma-Delimiter)
# Feature: Track+Channel; Beat+Note;
# _Header: Time,Pitch,VolumeOffset,DurationOffset,_Enabled_,_Comment_
# _Footer: EnabledChannel,ChannelDefaultPitch,(Reservation)
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
-1,,,,False,# (Silent...)
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
4,..,,,True,
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,#  (Intro...)
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,# ... 人生到了絕處，才知道愛的深處
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,Am.0.,25,1,True,
1,Am.0.,0,1,True,
1,Am.0.,10,1,True,
1,Am.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... 才能盛載，神恩豐滿傾注
1,F.0.,25,1,True,
1,F.0.,0,1,True,
1,F.0.,10,1,True,
1,F.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,#  [1] Verse
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,# ... 挫折有你許可，要讓祝福漫過
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ...
1,Am7.0.,25,1,True,
1,Am7.0.,0,1,True,
1,Am7.0.,10,1,True,
1,Am7.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... 至死痛楚，要將生命加多
1,F.0.,25,1,True,
1,F.0.,0,1,True,
1,F.0.,10,1,True,
1,F.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,Dm7.0.,25,1,True,
1,Dm7.0.,0,1,True,
1,Dm7.0.,10,1,True,
1,Dm7.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... 你破碎我一切，卻換上更多恩惠
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ...
1,Am7.0.,25,1,True,
1,Am7.0.,0,1,True,
1,Am7.0.,10,1,True,
1,Am7.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... 榮耀路徑，必有淚涕
1,F.0.,25,1,True,
1,F.0.,0,1,True,
1,F.0.,10,1,True,
1,F.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,#  [2] Chorus
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,# ... 誰肯放棄自救，才將救恩識透
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,Am.0.,25,1,True,
1,Am.0.,0,1,True,
1,Am.0.,10,1,True,
1,Am.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... 葡萄被壓，才得釋放，釀出新酒
1,F.0.,25,1,True,
1,F.0.,0,1,True,
1,F.0.,10,1,True,
1,F.0.,0,1,True,
-1,,,,False,# ... ... ...
1,Dm.0.,25,1,True,
1,Dm.0.,0,1,True,
1,Dm.0.,10,1,True,
1,Dm.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... 人生到了絕處，才知道愛的深處
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,Am.0.,25,1,True,
1,Am.0.,0,1,True,
1,Am.0.,10,1,True,
1,Am.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... 才能盛載，神恩豐滿傾注
1,F.0.,25,1,True,
1,F.0.,0,1,True,
1,F.0.,10,1,True,
1,F.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,#  (Musics...)
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
1,F.0.,25,1,True,
1,F.0.,0,1,True,
1,F.0.,10,1,True,
1,F.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,#  [1] Verse
-1,,,,False,# ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 
-1,,,,False,# ... 挫折有你許可，要讓祝福漫過
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... ... ...
1,G.0.,25,1,True,
1,G.0.,0,1,True,
1,G.0.,10,1,True,
1,G.0.,0,1,True,
-1,,,,False,# ... ... ...
1,Am7.0.,25,1,True,
1,Am7.0.,0,1,True,
1,Am7.0.,10,1,True,
1,Am7.0.,0,1,True,
-1,,,,False,# ... ... ...
1,C.0.,25,1,True,
1,C.0.,0,1,True,
1,C.0.,10,1,True,
1,C.0.,0,1,True,
-1,,,,False,# ... 至死痛楚，要將生命加多
1,F.0.,25,1,True,
1,F.0.,0,1,True,
